,Unnamed: 0,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,MasVnrArea,ExteriorQ,ExteriorC,BasementQ,BasementC,BasementEx,Basement1,BsmtFinSF1,Basement2,BsmtFinSF2,BsmtUnfSF,Heating,LowQualFinSF,GrLivArea,FullBath,HalfBath,Kitchen,TotRmsAbvGrd,Function,Fireplaces,FireplaceQ,Garage,GarageYrBlt,GarageCars,GarageArea,GarageQ,GarageC,WoodDeckSF,PoolArea,Pool,FenceType,MiscVal,SalePrice,HouseAge,Porch,TotalSF
1194,1194,80.0,9364,6,7,1969,143.0,3,3,3.0,3.0,1.0,5.0,371,1.0,0,292,3,0,1352,1,1,3,7,8,0,4.0,1.0,1969.0,1,299,3.0,3.0,379,0,3.0,3.0,0,158000,42,1,2015
1195,1195,51.0,8029,6,5,2005,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,728,5,0,1456,2,1,4,8,8,0,4.0,1.0,2005.0,2,400,3.0,3.0,100,0,0.0,0.0,0,176000,6,1,2184
1196,1196,58.0,14054,7,5,2006,0.0,4,3,4.0,3.0,3.0,1.0,0,1.0,0,879,5,0,1863,2,1,4,9,8,1,4.0,3.0,2006.0,3,660,3.0,3.0,100,0,0.0,0.0,0,219210,5,1,2742
1197,1197,65.0,8850,7,6,1916,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,815,5,0,1690,1,0,3,7,8,1,4.0,1.0,1916.0,1,225,3.0,3.0,0,0,0.0,0.0,0,144000,95,1,2505
1198,1198,70.0,9100,7,5,2001,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1212,5,0,1212,2,0,4,6,8,0,4.0,1.0,2001.0,2,573,3.0,3.0,356,0,0.0,0.0,0,178000,10,0,2424
1199,1199,75.0,11235,4,5,1963,51.0,3,3,3.0,3.0,1.0,3.0,547,1.0,0,504,4,0,1382,1,1,3,6,8,1,1.0,1.0,1974.0,2,459,3.0,3.0,0,0,0.0,0.0,0,148000,48,1,2433
1200,1200,71.0,9353,4,5,1970,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,864,4,0,864,1,0,3,5,8,0,4.0,1.0,1972.0,1,280,3.0,3.0,0,0,0.0,0.0,0,116050,41,0,1728
1201,1201,80.0,10400,7,5,1998,0.0,3,3,4.0,3.0,3.0,1.0,0,1.0,0,866,5,0,1779,2,1,4,6,8,0,4.0,1.0,1998.0,2,546,3.0,3.0,198,0,0.0,0.0,0,197900,13,1,2645
1202,1202,50.0,6000,5,8,1925,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,884,5,0,1348,2,0,3,5,8,1,2.0,1.0,1960.0,1,216,3.0,3.0,0,0,0.0,0.0,0,117000,86,1,2232
1203,1203,75.0,9750,7,5,2000,171.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1630,5,0,1630,2,0,4,6,8,1,3.0,1.0,2000.0,2,451,3.0,3.0,74,0,0.0,0.0,0,213000,11,1,3260
1204,1204,78.0,10140,5,6,1975,0.0,3,3,4.0,3.0,1.0,5.0,788,1.0,0,268,5,0,1074,2,1,3,6,8,0,4.0,1.0,1975.0,2,495,3.0,3.0,0,0,3.0,3.0,0,153500,36,1,2130
1205,1205,90.0,14684,7,7,1990,234.0,4,3,4.0,3.0,2.0,5.0,485,4.0,177,1496,4,0,2196,2,0,4,7,8,1,3.0,1.0,1990.0,3,701,3.0,3.0,84,0,0.0,0.0,0,271900,21,1,4354
1206,1206,69.0,8900,4,4,1966,0.0,3,3,3.0,3.0,1.0,3.0,1056,1.0,0,0,3,0,1056,2,0,3,5,8,0,4.0,1.0,1966.0,1,384,3.0,3.0,0,0,3.0,3.0,0,107000,45,1,2112
1207,1207,70.0,9135,6,5,2003,120.0,4,3,4.0,3.0,3.0,6.0,340,1.0,0,1342,5,0,1700,3,0,4,7,8,0,4.0,1.0,2003.0,2,544,3.0,3.0,192,0,0.0,0.0,0,200000,8,1,3382
1208,1208,70.0,7763,5,7,1962,0.0,3,4,3.0,3.0,1.0,3.0,504,4.0,108,319,3,0,1283,2,0,3,6,8,0,4.0,1.0,1980.0,2,506,3.0,3.0,0,0,0.0,0.0,0,140000,49,0,2214
1209,1209,85.0,10182,8,5,2006,420.0,4,3,5.0,3.0,2.0,6.0,1220,1.0,0,440,5,0,1660,3,0,4,8,8,1,4.0,1.0,2006.0,2,500,3.0,3.0,322,0,0.0,0.0,0,290000,5,1,3320
1210,1210,70.0,11218,6,5,1992,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1055,5,0,1845,2,1,4,8,8,1,3.0,1.0,1992.0,2,462,3.0,3.0,635,0,4.0,4.0,400,189000,19,1,2900
1211,1211,152.0,12134,8,7,1988,0.0,4,3,4.0,3.0,3.0,6.0,427,1.0,0,132,4,0,1752,2,0,3,8,8,0,4.0,4.0,1988.0,2,492,3.0,3.0,325,0,0.0,0.0,0,164000,23,1,2311
1212,1212,50.0,9340,4,6,1941,0.0,3,3,3.0,3.0,1.0,3.0,344,1.0,0,328,3,0,672,2,0,3,4,8,0,4.0,1.0,1941.0,1,234,3.0,3.0,0,0,0.0,0.0,0,113000,70,1,1344
1213,1213,69.0,10246,4,9,1965,0.0,3,4,3.0,4.0,3.0,6.0,648,1.0,0,0,5,0,960,1,1,3,3,8,0,4.0,1.0,1965.0,1,364,3.0,3.0,88,0,0.0,0.0,0,145000,46,0,1608
1214,1214,69.0,10205,5,5,1962,0.0,3,3,3.0,3.0,3.0,4.0,784,1.0,0,141,3,0,999,2,0,3,6,8,0,4.0,1.0,1962.0,1,300,3.0,3.0,150,0,0.0,0.0,0,134500,49,1,1924
1215,1215,99.0,7094,5,5,1966,0.0,3,3,3.0,3.0,1.0,3.0,180,2.0,374,340,3,0,894,1,0,3,5,8,0,4.0,1.0,1966.0,1,384,3.0,3.0,0,0,3.0,3.0,0,125000,45,0,1788
1216,1216,68.0,8930,6,5,1978,0.0,3,3,4.0,3.0,1.0,4.0,0,1.0,0,0,3,0,1902,2,0,3,8,8,0,4.0,1.0,1978.0,2,539,3.0,3.0,0,0,0.0,0.0,0,112000,33,0,1902
1217,1217,72.0,8640,8,5,2009,72.0,4,3,4.0,3.0,2.0,6.0,936,1.0,0,364,5,0,1314,3,0,4,6,8,0,4.0,1.0,2009.0,2,552,3.0,3.0,135,0,0.0,0.0,0,229456,2,1,2614
1218,1218,52.0,6240,4,5,1947,0.0,3,3,4.0,3.0,1.0,4.0,0,1.0,0,0,4,0,912,1,0,3,3,8,0,4.0,1.0,1980.0,0,0,3.0,3.0,0,0,0.0,0.0,0,80500,64,0,912
1219,1219,21.0,1680,6,5,1971,236.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,672,3,0,1218,1,1,3,7,8,0,4.0,1.0,1980.0,0,0,3.0,3.0,201,0,0.0,0.0,0,91500,40,0,1890
1220,1220,66.0,7800,5,5,1964,0.0,3,3,3.0,3.0,1.0,3.0,312,2.0,600,0,3,0,912,1,0,3,5,8,0,4.0,1.0,1964.0,1,288,3.0,3.0,0,0,0.0,0.0,0,115000,47,0,1824
1221,1221,55.0,8250,5,5,1968,0.0,3,3,3.0,3.0,1.0,4.0,250,2.0,492,210,5,0,1211,1,0,3,5,8,1,3.0,1.0,1968.0,1,322,3.0,3.0,0,0,0.0,0.0,0,134000,43,1,2163
1222,1222,78.0,10496,6,6,1949,320.0,3,3,3.0,3.0,2.0,3.0,196,1.0,0,844,5,0,1846,2,0,3,7,8,1,4.0,1.0,1949.0,1,315,3.0,3.0,0,0,2.0,2.0,0,143000,62,0,2886
1223,1223,89.0,10680,5,3,1951,44.0,3,3,3.0,2.0,1.0,2.0,756,1.0,0,1380,3,0,2136,2,0,3,7,5,0,4.0,1.0,1951.0,2,528,3.0,3.0,0,0,3.0,3.0,0,137900,60,1,4272
1224,1224,60.0,15384,7,5,2004,0.0,4,3,4.0,3.0,3.0,6.0,724,1.0,0,64,5,0,1490,3,1,4,8,8,1,4.0,1.0,2004.0,2,388,3.0,3.0,100,0,0.0,0.0,0,184000,7,1,2278
1225,1225,65.0,10482,6,8,1958,63.0,3,4,3.0,3.0,3.0,6.0,507,1.0,0,81,5,0,1138,1,1,3,6,8,0,4.0,1.0,1958.0,1,264,3.0,3.0,224,0,1.0,1.0,0,145000,53,0,1726
1226,1226,86.0,14598,6,5,2007,74.0,4,3,4.0,3.0,2.0,1.0,0,1.0,0,894,5,0,1933,2,1,4,9,8,1,4.0,3.0,2007.0,3,668,3.0,3.0,100,0,0.0,0.0,0,214000,4,1,2827
1227,1227,72.0,8872,5,8,1965,300.0,3,3,3.0,3.0,1.0,5.0,595,1.0,0,317,5,0,912,2,0,4,5,8,0,4.0,1.0,1992.0,2,576,3.0,3.0,0,0,0.0,0.0,0,147000,46,1,1824
1228,1228,65.0,8769,9,5,2008,766.0,5,3,5.0,3.0,1.0,6.0,1540,1.0,0,162,5,0,1702,2,1,5,7,8,1,4.0,1.0,2008.0,3,1052,3.0,3.0,0,0,0.0,0.0,0,367294,3,1,3404
1229,1229,70.0,7910,5,5,1960,0.0,3,3,3.0,3.0,1.0,5.0,666,1.0,0,409,4,0,1507,2,0,3,7,4,0,4.0,4.0,1960.0,1,404,3.0,3.0,0,0,2.0,2.0,0,127000,51,0,2582
1230,1230,69.0,18890,5,5,1977,1.0,3,3,4.0,3.0,1.0,6.0,498,3.0,211,652,5,0,2620,2,2,3,12,8,1,3.0,3.0,1977.0,2,600,3.0,3.0,155,0,0.0,0.0,8300,190000,34,1,3981
1231,1231,70.0,7728,5,6,1962,120.0,3,3,3.0,3.0,3.0,5.0,803,1.0,0,303,3,0,1190,2,0,3,6,8,0,4.0,1.0,1962.0,2,540,3.0,3.0,0,0,2.0,2.0,0,132500,49,1,2296
1232,1232,70.0,9842,4,5,1962,0.0,3,3,4.0,3.0,1.0,4.0,0,1.0,0,0,3,0,1224,2,0,3,6,8,0,4.0,2.0,1962.0,2,462,3.0,3.0,0,0,0.0,0.0,0,101800,49,0,1224
1233,1233,69.0,12160,5,5,1959,180.0,3,3,3.0,3.0,1.0,3.0,1000,1.0,0,188,2,0,1188,2,0,3,6,8,0,4.0,1.0,1959.0,2,531,3.0,3.0,0,0,3.0,3.0,0,142000,52,0,2376
1234,1234,55.0,8525,5,6,1911,0.0,3,3,3.0,3.0,3.0,1.0,0,1.0,0,940,3,0,1964,1,1,3,7,8,0,4.0,1.0,1980.0,0,0,3.0,3.0,0,0,0.0,0.0,0,130000,100,1,2904
1235,1235,96.0,13132,5,5,1914,0.0,3,3,4.0,3.0,2.0,1.0,0,1.0,0,747,4,0,1784,1,1,3,9,8,0,4.0,1.0,1914.0,1,180,2.0,2.0,203,0,0.0,0.0,0,138887,97,1,2531
1236,1236,36.0,2628,7,5,2003,106.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,764,5,0,1626,2,1,4,6,8,0,4.0,3.0,2003.0,2,474,3.0,3.0,0,0,0.0,0.0,0,175500,8,1,2390
1237,1237,41.0,12393,7,5,2004,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,847,5,0,1948,2,1,4,8,8,1,4.0,3.0,2004.0,2,434,3.0,3.0,100,0,0.0,0.0,0,195000,7,1,2795
1238,1238,63.0,13072,6,5,2005,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1141,5,0,1141,1,1,3,6,8,0,4.0,1.0,2005.0,2,484,3.0,3.0,0,0,0.0,0.0,0,142500,6,0,2282
1239,1239,64.0,9037,8,5,2006,32.0,4,3,4.0,3.0,3.0,6.0,428,1.0,0,1048,5,0,1484,2,0,5,6,8,1,4.0,1.0,2006.0,2,472,3.0,3.0,120,0,0.0,0.0,0,265900,5,1,2960
1240,1240,65.0,8158,7,5,2003,252.0,4,3,4.0,3.0,1.0,6.0,550,1.0,0,334,5,0,1768,3,1,4,8,8,0,4.0,1.0,2003.0,2,543,3.0,3.0,0,0,0.0,0.0,0,224900,8,1,2652
1241,1241,83.0,9849,7,6,2007,0.0,4,3,4.0,3.0,3.0,1.0,0,1.0,0,1689,5,0,1689,2,0,4,7,8,0,4.0,1.0,2007.0,3,954,3.0,3.0,0,0,0.0,0.0,0,248328,4,1,3378
1242,1242,85.0,10625,7,6,1974,81.0,3,3,4.0,3.0,4.0,6.0,885,2.0,168,0,3,0,1173,3,0,4,6,8,2,3.0,1.0,1974.0,2,528,3.0,3.0,0,0,3.0,3.0,0,170000,37,1,2226
1243,1243,107.0,13891,10,5,2006,0.0,5,3,5.0,4.0,4.0,6.0,1386,1.0,0,690,5,0,2076,3,1,5,7,8,1,4.0,1.0,2006.0,3,850,3.0,3.0,216,0,0.0,0.0,0,465000,5,1,4152
1244,1244,69.0,11435,8,7,1929,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,792,2,0,1517,1,0,4,7,8,2,4.0,1.0,1931.0,2,400,3.0,3.0,0,0,0.0,0.0,0,230000,82,0,2309
1245,1245,78.0,12090,6,7,1984,74.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,585,5,0,1868,3,1,3,7,8,1,3.0,3.0,1984.0,2,477,3.0,3.0,268,0,0.0,0.0,0,178000,27,1,2453
1246,1246,65.0,8125,7,5,2005,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,756,5,0,1553,2,1,4,6,8,0,4.0,1.0,2005.0,2,615,3.0,3.0,0,0,0.0,0.0,0,186500,6,1,2309
1247,1247,69.0,12328,6,5,1976,335.0,3,3,3.0,3.0,3.0,6.0,539,1.0,0,473,3,0,1034,2,0,3,6,8,0,4.0,1.0,1976.0,3,888,3.0,3.0,0,0,0.0,0.0,0,169900,35,0,2046
1248,1248,60.0,9600,6,5,1917,0.0,3,3,4.0,3.0,1.0,3.0,319,1.0,0,416,2,0,2058,1,1,3,8,8,1,4.0,1.0,1950.0,2,396,2.0,2.0,0,0,0.0,0.0,0,129500,94,1,2793
1249,1249,60.0,7200,5,7,1950,0.0,3,3,3.0,3.0,1.0,4.0,534,3.0,96,246,3,0,988,1,0,3,6,8,0,4.0,1.0,1950.0,1,276,3.0,3.0,0,0,0.0,0.0,0,119000,61,1,1864
1250,1250,93.0,11160,7,5,1968,0.0,4,3,3.0,3.0,1.0,5.0,1065,1.0,0,1045,5,0,2110,3,1,5,8,8,2,3.0,1.0,1968.0,2,522,3.0,3.0,0,0,0.0,0.0,0,244000,43,0,4220
1251,1251,69.0,3136,7,5,2003,163.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1405,5,0,1405,2,0,4,6,8,1,4.0,1.0,2003.0,2,478,3.0,3.0,148,0,0.0,0.0,0,171750,8,1,2810
1252,1252,62.0,9858,5,6,1968,0.0,3,3,3.0,3.0,1.0,4.0,510,1.0,0,354,3,0,874,2,0,3,5,8,0,4.0,1.0,1968.0,1,288,3.0,3.0,33,0,2.0,2.0,600,130000,43,0,1738
1253,1253,69.0,17542,7,7,1974,0.0,4,3,3.0,3.0,4.0,2.0,125,5.0,1031,36,3,0,2167,3,1,4,9,8,2,4.0,1.0,1974.0,2,518,3.0,3.0,220,0,3.0,3.0,0,294000,37,1,3359
1254,1254,60.0,6931,7,5,2003,92.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,746,5,0,1656,2,1,4,7,8,1,4.0,3.0,2003.0,2,397,3.0,3.0,178,0,0.0,0.0,0,165400,8,1,2402
1255,1255,52.0,6240,6,6,1931,0.0,3,3,3.0,2.0,1.0,2.0,425,1.0,0,459,3,0,1367,1,0,3,6,8,1,4.0,1.0,1978.0,1,560,3.0,3.0,0,0,0.0,0.0,0,127500,80,1,2251
1256,1256,91.0,14303,8,5,1994,554.0,4,3,4.0,3.0,4.0,6.0,1314,1.0,0,672,5,0,1987,3,0,4,7,8,1,3.0,1.0,1994.0,2,691,3.0,3.0,262,0,0.0,0.0,0,301500,17,1,3973
1257,1257,56.0,4060,5,8,1922,0.0,3,3,2.0,3.0,1.0,1.0,0,1.0,0,864,5,0,864,1,0,3,4,8,0,4.0,1.0,1980.0,0,0,3.0,3.0,0,0,0.0,0.0,0,99900,89,1,1728
1258,1258,59.0,9587,7,5,2005,182.0,4,3,4.0,3.0,4.0,6.0,655,1.0,0,201,5,0,1166,3,0,4,5,8,0,4.0,1.0,2005.0,2,400,3.0,3.0,212,0,0.0,0.0,0,190000,6,0,2022
1259,1259,65.0,9750,6,8,1969,0.0,3,3,4.0,3.0,1.0,5.0,602,2.0,438,14,4,0,1054,2,1,3,6,8,0,4.0,1.0,1969.0,2,460,3.0,3.0,180,0,0.0,0.0,0,151000,42,1,2108
1260,1260,69.0,24682,6,5,1999,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,841,5,0,1675,2,1,3,7,8,1,3.0,3.0,1999.0,2,502,3.0,3.0,0,0,0.0,0.0,0,181000,12,1,2516
1261,1261,80.0,9600,5,6,1956,0.0,3,3,3.0,3.0,1.0,3.0,504,1.0,0,546,4,0,1050,1,0,3,5,8,0,4.0,1.0,1956.0,1,338,3.0,3.0,0,0,0.0,0.0,0,128900,55,0,2100
1262,1262,69.0,11250,4,5,1957,0.0,3,3,3.0,3.0,3.0,1.0,0,1.0,0,1104,5,0,1788,2,0,3,8,6,2,3.0,1.0,1957.0,1,304,3.0,3.0,120,0,0.0,0.0,0,161500,54,0,2892
1263,1263,60.0,13515,6,6,1919,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,764,5,0,1824,1,0,3,8,8,1,4.0,1.0,1940.0,2,520,3.0,3.0,0,0,4.0,4.0,0,180500,92,1,2588
1264,1264,34.0,4060,6,5,1998,0.0,4,3,4.0,3.0,1.0,6.0,266,1.0,0,1139,5,0,1337,3,0,4,5,8,0,4.0,1.0,1998.0,2,511,3.0,3.0,144,0,0.0,0.0,0,181000,13,1,2742
1265,1265,35.0,3735,7,5,1999,218.0,4,3,4.0,3.0,1.0,6.0,450,1.0,0,241,5,0,1452,3,1,4,6,8,0,4.0,1.0,1999.0,2,506,3.0,3.0,0,0,0.0,0.0,0,183900,12,1,2143
1266,1266,60.0,10120,7,4,1910,0.0,2,3,3.0,3.0,1.0,1.0,0,1.0,0,925,3,0,1889,1,1,3,9,8,1,4.0,1.0,1960.0,1,308,3.0,3.0,0,0,3.0,3.0,0,122000,101,1,2814
1267,1267,89.0,13214,9,5,2008,0.0,5,3,5.0,3.0,4.0,1.0,0,1.0,0,2002,5,0,2018,2,0,5,10,8,1,4.0,1.0,2009.0,3,746,3.0,3.0,144,0,0.0,0.0,0,378500,3,1,4020
1268,1268,69.0,14100,8,9,1935,632.0,3,4,3.0,3.0,2.0,3.0,192,1.0,0,536,5,0,3447,3,1,4,11,8,2,4.0,3.0,1982.0,3,1014,3.0,3.0,314,0,2.0,2.0,0,381000,76,1,4175
1269,1269,78.0,11344,5,5,1958,180.0,3,3,3.0,3.0,1.0,4.0,460,1.0,0,414,3,0,1524,1,1,3,7,8,0,4.0,1.0,1958.0,1,315,3.0,3.0,0,0,2.0,2.0,0,144000,53,0,2398
1270,1270,69.0,23595,7,6,1979,0.0,4,3,4.0,3.0,4.0,6.0,1258,1.0,0,74,3,0,1524,2,1,4,4,8,1,3.0,1.0,1979.0,2,586,3.0,3.0,268,0,0.0,0.0,0,260000,32,0,2856
1271,1271,69.0,9156,6,7,1968,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,1489,4,0,1489,2,0,4,7,8,1,4.0,1.0,1968.0,2,462,3.0,3.0,0,0,0.0,0.0,0,185750,43,0,2978
1272,1272,69.0,13526,5,6,1965,114.0,3,3,3.0,3.0,1.0,4.0,560,2.0,375,0,3,0,935,2,0,3,5,8,0,4.0,1.0,1965.0,1,288,3.0,3.0,180,0,3.0,3.0,0,137000,46,0,1870
1273,1273,124.0,11512,6,7,1959,84.0,3,3,3.0,3.0,3.0,5.0,719,1.0,0,300,4,0,1357,2,0,5,5,8,1,4.0,4.0,1959.0,1,312,3.0,3.0,0,0,4.0,4.0,0,177000,52,1,2376
1274,1274,53.0,5362,5,6,1910,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,661,5,0,1250,2,0,3,8,8,1,4.0,1.0,1985.0,2,552,3.0,3.0,242,0,0.0,0.0,0,139000,101,1,1911
1275,1275,95.0,11345,5,5,1948,567.0,3,3,3.0,3.0,1.0,3.0,220,1.0,0,708,4,0,1920,2,0,3,10,8,0,4.0,1.0,1948.0,2,400,3.0,2.0,0,0,0.0,0.0,0,137000,63,0,2848
1276,1276,69.0,12936,6,6,1972,0.0,3,3,3.0,4.0,1.0,4.0,593,1.0,0,130,3,0,1395,1,2,3,6,8,1,3.0,1.0,1972.0,2,497,3.0,3.0,294,0,0.0,0.0,0,162000,39,1,2118
1277,1277,69.0,17871,6,5,1967,359.0,3,3,4.0,3.0,3.0,5.0,528,1.0,0,1152,2,0,1724,2,1,3,7,8,1,4.0,1.0,1967.0,2,480,3.0,3.0,0,0,0.0,0.0,0,197900,44,0,3404
1278,1278,75.0,9473,8,5,2002,0.0,4,3,4.0,3.0,1.0,6.0,804,1.0,0,324,5,0,2031,3,1,4,7,8,1,4.0,1.0,2002.0,2,577,3.0,3.0,0,0,0.0,0.0,0,237000,9,1,3159
1279,1279,60.0,7500,4,4,1920,0.0,3,4,3.0,3.0,1.0,1.0,0,1.0,0,698,3,0,1128,1,0,3,6,8,0,4.0,1.0,1980.0,2,528,3.0,3.0,30,0,0.0,0.0,0,68400,91,1,1826
1280,1280,67.0,9808,7,5,2002,110.0,4,3,4.0,3.0,1.0,6.0,788,1.0,0,785,5,0,1573,3,0,4,6,8,0,4.0,1.0,2002.0,2,544,3.0,3.0,0,0,0.0,0.0,0,227000,9,1,3146
1281,1281,50.0,8049,7,5,1990,54.0,3,3,4.0,3.0,1.0,5.0,1053,1.0,0,256,3,0,1339,3,0,3,6,8,1,3.0,1.0,1990.0,2,484,4.0,4.0,0,0,0.0,0.0,0,180000,21,1,2648
1282,1282,61.0,8800,5,7,1977,0.0,3,3,4.0,3.0,2.0,2.0,532,3.0,144,364,3,0,1040,2,0,4,5,8,0,4.0,1.0,1977.0,2,484,3.0,3.0,0,0,0.0,0.0,0,150500,34,1,2080
1283,1283,94.0,9400,6,5,1971,0.0,3,3,3.0,3.0,3.0,1.0,0,1.0,0,912,3,0,1824,2,2,3,8,8,0,4.0,1.0,1980.0,0,0,3.0,3.0,128,0,0.0,0.0,0,139000,40,0,2736
1284,1284,50.0,9638,6,7,1919,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,804,5,0,2447,2,0,4,10,6,1,4.0,1.0,1969.0,1,336,3.0,3.0,272,0,0.0,0.0,0,169000,92,1,3251
1285,1285,50.0,6000,6,6,1939,0.0,3,2,3.0,3.0,1.0,1.0,0,1.0,0,780,5,0,1412,1,0,3,6,8,1,4.0,1.0,1939.0,1,280,3.0,3.0,45,0,0.0,0.0,0,132500,72,0,2192
1286,1286,69.0,9790,6,5,1963,451.0,3,3,3.0,3.0,1.0,5.0,569,3.0,81,678,3,0,1328,2,1,3,6,8,2,4.0,1.0,1963.0,2,528,3.0,3.0,0,0,0.0,0.0,0,143000,48,1,2656
1287,1287,69.0,36500,5,5,1964,621.0,3,4,3.0,3.0,3.0,3.0,812,1.0,0,812,2,0,1582,2,1,3,7,8,0,4.0,1.0,1964.0,2,390,3.0,3.0,168,0,0.0,0.0,0,190000,47,1,3206
1288,1288,40.0,5664,8,5,2000,0.0,4,3,4.0,3.0,1.0,6.0,1158,1.0,0,343,5,0,1659,3,0,5,5,8,1,5.0,1.0,2000.0,2,499,3.0,3.0,212,0,0.0,0.0,0,278000,11,1,3160
1289,1289,86.0,11065,8,5,2006,788.0,4,3,4.0,3.0,2.0,1.0,0,1.0,0,1085,5,0,1970,2,1,5,8,8,1,4.0,3.0,2006.0,3,753,3.0,3.0,177,0,0.0,0.0,0,281000,5,1,3055
1290,1290,69.0,14112,5,7,1964,86.0,3,3,3.0,3.0,3.0,6.0,1014,1.0,0,138,3,0,1152,2,0,3,6,8,1,4.0,1.0,1964.0,2,484,3.0,3.0,227,0,0.0,0.0,0,180500,47,0,2304
1291,1291,21.0,1680,5,7,1972,268.0,3,3,3.0,3.0,1.0,5.0,231,1.0,0,399,3,0,1302,2,1,3,6,8,0,4.0,1.0,1972.0,1,264,3.0,3.0,185,0,0.0,0.0,0,119500,39,0,1932
1292,1292,60.0,6600,5,4,1892,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,994,3,0,2372,2,0,3,11,6,0,4.0,1.0,1985.0,1,432,3.0,3.0,0,0,0.0,0.0,0,107500,119,1,3366
1293,1293,78.0,10140,7,5,1976,0.0,3,3,4.0,3.0,1.0,6.0,194,1.0,0,638,3,0,1664,2,1,3,8,8,1,3.0,1.0,1976.0,2,528,3.0,3.0,0,0,2.0,2.0,0,162900,35,1,2496
1294,1294,60.0,8172,5,7,1955,0.0,3,3,3.0,3.0,1.0,3.0,167,1.0,0,697,3,0,864,2,0,3,5,8,0,4.0,1.0,1957.0,2,572,3.0,3.0,0,0,0.0,0.0,0,115000,56,0,1728
1295,1295,70.0,8400,5,5,1968,168.0,3,3,3.0,3.0,3.0,4.0,1016,1.0,0,36,4,0,1052,2,1,3,5,8,0,4.0,1.0,1968.0,1,288,3.0,3.0,356,0,2.0,2.0,0,138500,43,0,2104
1296,1296,80.0,8700,5,6,1963,148.0,3,4,3.0,3.0,2.0,5.0,776,1.0,0,344,4,0,1128,3,0,3,6,8,0,4.0,1.0,1963.0,2,525,3.0,3.0,192,0,3.0,3.0,0,155000,48,1,2248
1297,1297,35.0,3675,6,5,2005,82.0,3,3,4.0,3.0,4.0,6.0,547,1.0,0,0,4,0,1072,3,0,3,5,8,0,4.0,4.0,2005.0,2,525,3.0,3.0,0,0,0.0,0.0,0,140000,6,1,1619
1298,1298,313.0,63887,10,5,2008,796.0,5,3,5.0,3.0,4.0,6.0,5644,1.0,0,466,5,0,5642,4,1,5,12,8,3,4.0,1.0,2008.0,2,1418,3.0,3.0,214,480,0.0,0.0,0,160000,3,1,11752
1299,1299,75.0,7500,5,7,1959,0.0,3,3,3.0,3.0,1.0,2.0,340,3.0,906,0,5,0,1246,2,1,4,6,8,0,4.0,1.0,1959.0,1,305,3.0,3.0,218,0,4.0,4.0,0,154000,52,0,2492
1300,1300,69.0,10762,7,5,1999,344.0,4,3,4.0,3.0,1.0,6.0,694,1.0,0,284,5,0,1983,2,1,4,9,8,1,3.0,1.0,1999.0,2,490,3.0,3.0,0,0,0.0,0.0,0,225000,12,0,2961
1301,1301,69.0,7500,6,7,1942,0.0,3,3,3.0,3.0,1.0,4.0,547,1.0,0,224,2,0,1494,1,0,4,7,8,2,4.0,1.0,1942.0,1,213,3.0,3.0,0,0,0.0,0.0,0,177500,69,1,2265
1302,1302,92.0,10120,8,5,1994,391.0,4,3,4.0,3.0,1.0,6.0,740,1.0,0,425,5,0,2526,3,1,4,8,8,1,3.0,1.0,1994.0,3,844,3.0,3.0,309,0,0.0,0.0,0,290000,17,1,3691
1303,1303,73.0,8688,7,5,2005,228.0,4,3,4.0,3.0,3.0,1.0,0,1.0,0,1616,5,0,1616,2,0,4,7,8,0,4.0,1.0,2005.0,3,834,3.0,3.0,208,0,0.0,0.0,0,232000,6,1,3232
1304,1304,32.0,3363,7,5,2004,117.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,976,5,0,1708,2,0,4,7,4,0,4.0,1.0,2004.0,2,380,3.0,3.0,0,0,0.0,0.0,0,130000,7,1,2684
1305,1305,108.0,13173,9,5,2006,300.0,4,3,5.0,3.0,1.0,6.0,1572,1.0,0,80,5,0,1652,3,0,5,6,8,2,5.0,1.0,2006.0,2,840,3.0,3.0,404,0,0.0,0.0,0,325000,5,1,3304
