,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,MasVnrArea,ExteriorQ,ExteriorC,BasementQ,BasementC,BasementEx,Basement1,BsmtFinSF1,Basement2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,Kitchen,TotRmsAbvGrd,Function,Fireplaces,FireplaceQ,Garage,GarageYrBlt,GarageCars,GarageArea,GarageQ,GarageC,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Pool,FenceType,MiscVal,SalePrice
1201,80.0,10400,7,5,1998,0.0,3,3,4.0,3.0,3.0,1.0,0,1.0,0,866,866,5,866,913,0,1779,0,0,2,1,4,6,8,0,,,1998.0,2,546,3.0,3.0,198,36,0,0,0,0,0.0,0.0,0,197900
1202,50.0,6000,5,8,1925,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,884,884,5,884,464,0,1348,1,0,1,0,3,5,8,1,2.0,1.0,1960.0,1,216,3.0,3.0,0,0,208,0,0,0,0.0,0.0,0,117000
1203,75.0,9750,7,5,2000,171.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1630,1630,5,1630,0,0,1630,0,0,2,0,4,6,8,1,3.0,,2000.0,2,451,3.0,3.0,74,234,0,0,0,0,0.0,0.0,0,213000
1204,78.0,10140,5,6,1975,0.0,3,3,4.0,3.0,1.0,5.0,788,1.0,0,268,1056,5,1074,0,0,1074,1,0,1,1,3,6,8,0,,,1975.0,2,495,3.0,3.0,0,88,0,0,0,0,3.0,3.0,0,153500
1205,90.0,14684,7,7,1990,234.0,4,3,4.0,3.0,2.0,5.0,485,4.0,177,1496,2158,4,2196,0,0,2196,0,0,2,0,4,7,8,1,3.0,,1990.0,3,701,3.0,3.0,84,70,0,0,0,0,0.0,0.0,0,271900
1206,,8900,4,4,1966,0.0,3,3,3.0,3.0,1.0,3.0,1056,1.0,0,0,1056,3,1056,0,0,1056,1,0,1,0,3,5,8,0,,1.0,1966.0,1,384,3.0,3.0,0,42,0,0,0,0,3.0,3.0,0,107000
1207,70.0,9135,6,5,2003,120.0,4,3,4.0,3.0,3.0,6.0,340,1.0,0,1342,1682,5,1700,0,0,1700,1,0,2,0,4,7,8,0,,,2003.0,2,544,3.0,3.0,192,23,0,0,0,0,0.0,0.0,0,200000
1208,70.0,7763,5,7,1962,0.0,3,4,3.0,3.0,1.0,3.0,504,4.0,108,319,931,3,1283,0,0,1283,1,0,1,0,3,6,8,0,,1.0,1980.0,2,506,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,140000
1209,85.0,10182,8,5,2006,420.0,4,3,5.0,3.0,2.0,6.0,1220,1.0,0,440,1660,5,1660,0,0,1660,1,0,2,0,4,8,8,1,4.0,,2006.0,2,500,3.0,3.0,322,50,0,0,0,0,0.0,0.0,0,290000
1210,70.0,11218,6,5,1992,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1055,1055,5,1055,790,0,1845,0,0,2,1,4,8,8,1,3.0,,1992.0,2,462,3.0,3.0,635,104,0,0,0,0,4.0,4.0,400,189000
1211,152.0,12134,8,7,1988,0.0,4,3,4.0,3.0,3.0,6.0,427,1.0,0,132,559,4,1080,672,0,1752,0,0,2,0,3,8,8,0,,4.0,1988.0,2,492,3.0,3.0,325,12,0,0,0,0,0.0,0.0,0,164000
1212,50.0,9340,4,6,1941,0.0,3,3,3.0,3.0,1.0,3.0,344,1.0,0,328,672,3,672,0,0,672,1,0,1,0,3,4,8,0,,,1941.0,1,234,3.0,3.0,0,113,0,0,0,0,0.0,0.0,0,113000
1213,,10246,4,9,1965,0.0,3,4,3.0,4.0,3.0,6.0,648,1.0,0,0,648,5,960,0,0,960,1,1,0,0,3,3,8,0,,,1965.0,1,364,3.0,3.0,88,0,0,0,0,0,0.0,0.0,0,145000
1214,69.0,10205,5,5,1962,0.0,3,3,3.0,3.0,3.0,4.0,784,1.0,0,141,925,3,999,0,0,999,1,0,1,0,3,6,8,0,,,1962.0,1,300,3.0,3.0,150,72,0,0,0,0,0.0,0.0,0,134500
1215,99.0,7094,5,5,1966,0.0,3,3,3.0,3.0,1.0,3.0,180,2.0,374,340,894,3,894,0,0,894,0,0,1,0,3,5,8,0,,1.0,1966.0,1,384,3.0,3.0,0,0,0,0,0,0,3.0,3.0,0,125000
1216,68.0,8930,6,5,1978,0.0,3,3,,,,,0,,0,0,0,3,1318,584,0,1902,0,0,2,0,3,8,8,0,,,1978.0,2,539,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,112000
1217,72.0,8640,8,5,2009,72.0,4,3,4.0,3.0,2.0,6.0,936,1.0,0,364,1300,5,1314,0,0,1314,1,0,2,0,4,6,8,0,,,2009.0,2,552,3.0,3.0,135,112,0,0,0,0,0.0,0.0,0,229456
1218,52.0,6240,4,5,1947,0.0,3,3,,,,,0,,0,0,0,4,672,240,0,912,0,0,1,0,3,3,8,0,,,,0,0,,,0,0,0,0,0,0,0.0,0.0,0,80500
1219,21.0,1680,6,5,1971,236.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,672,672,3,672,546,0,1218,0,0,1,1,3,7,8,0,,,,0,0,,,201,0,0,0,0,0,0.0,0.0,0,91500
1220,66.0,7800,5,5,1964,0.0,3,3,3.0,3.0,1.0,3.0,312,2.0,600,0,912,3,912,0,0,912,0,0,1,0,3,5,8,0,,,1964.0,1,288,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,115000
1221,55.0,8250,5,5,1968,0.0,3,3,3.0,3.0,1.0,4.0,250,2.0,492,210,952,5,1211,0,0,1211,0,0,1,0,3,5,8,1,3.0,,1968.0,1,322,3.0,3.0,0,63,0,0,0,0,0.0,0.0,0,134000
1222,78.0,10496,6,6,1949,320.0,3,3,3.0,3.0,2.0,3.0,196,1.0,0,844,1040,5,1168,678,0,1846,0,0,2,0,3,7,8,1,4.0,,1949.0,1,315,3.0,3.0,0,0,0,0,0,0,2.0,2.0,0,143000
1223,89.0,10680,5,3,1951,44.0,3,3,3.0,2.0,1.0,2.0,756,1.0,0,1380,2136,3,2136,0,0,2136,0,0,2,0,3,7,5,0,,1.0,1951.0,2,528,3.0,3.0,0,30,0,0,0,0,3.0,3.0,0,137900
1224,60.0,15384,7,5,2004,0.0,4,3,4.0,3.0,3.0,6.0,724,1.0,0,64,788,5,788,702,0,1490,1,0,2,1,4,8,8,1,4.0,,2004.0,2,388,3.0,3.0,100,75,0,0,0,0,0.0,0.0,0,184000
1225,65.0,10482,6,8,1958,63.0,3,4,3.0,3.0,3.0,6.0,507,1.0,0,81,588,5,1138,0,0,1138,0,1,1,0,3,6,8,0,,,1958.0,1,264,3.0,3.0,224,0,0,0,0,0,1.0,1.0,0,145000
1226,86.0,14598,6,5,2007,74.0,4,3,4.0,3.0,2.0,1.0,0,1.0,0,894,894,5,894,1039,0,1933,0,0,2,1,4,9,8,1,4.0,3.0,2007.0,3,668,3.0,3.0,100,18,0,0,0,0,0.0,0.0,0,214000
1227,72.0,8872,5,8,1965,300.0,3,3,3.0,3.0,1.0,5.0,595,1.0,0,317,912,5,912,0,0,912,1,0,1,0,4,5,8,0,,1.0,1992.0,2,576,3.0,3.0,0,240,0,0,0,0,0.0,0.0,0,147000
1228,65.0,8769,9,5,2008,766.0,5,3,5.0,3.0,1.0,6.0,1540,1.0,0,162,1702,5,1702,0,0,1702,1,0,1,1,5,7,8,1,4.0,,2008.0,3,1052,3.0,3.0,0,72,0,0,224,0,0.0,0.0,0,367294
1229,70.0,7910,5,5,1960,0.0,3,3,3.0,3.0,1.0,5.0,666,1.0,0,409,1075,4,1507,0,0,1507,0,0,2,0,3,7,4,0,,4.0,1960.0,1,404,3.0,3.0,0,0,0,0,0,0,2.0,2.0,0,127000
1230,,18890,5,5,1977,1.0,3,3,4.0,3.0,1.0,6.0,498,3.0,211,652,1361,5,1361,1259,0,2620,0,0,2,2,3,12,8,1,3.0,3.0,1977.0,2,600,3.0,3.0,155,24,145,0,0,0,0.0,0.0,8300,190000
1231,70.0,7728,5,6,1962,120.0,3,3,3.0,3.0,3.0,5.0,803,1.0,0,303,1106,3,1190,0,0,1190,1,0,1,0,3,6,8,0,,,1962.0,2,540,3.0,3.0,0,18,0,0,0,0,2.0,2.0,0,132500
1232,70.0,9842,4,5,1962,0.0,3,3,,,,,0,,0,0,0,3,1224,0,0,1224,0,0,2,0,3,6,8,0,,2.0,1962.0,2,462,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,101800
1233,,12160,5,5,1959,180.0,3,3,3.0,3.0,1.0,3.0,1000,1.0,0,188,1188,2,1188,0,0,1188,1,0,1,0,3,6,8,0,,,1959.0,2,531,3.0,3.0,0,0,0,0,0,0,3.0,3.0,0,142000
1234,55.0,8525,5,6,1911,0.0,3,3,3.0,3.0,3.0,1.0,0,1.0,0,940,940,3,1024,940,0,1964,0,0,1,1,3,7,8,0,,,,0,0,,,0,192,0,0,0,0,0.0,0.0,0,130000
1235,96.0,13132,5,5,1914,0.0,3,3,4.0,3.0,2.0,1.0,0,1.0,0,747,747,4,892,892,0,1784,0,0,1,1,3,9,8,0,,1.0,1914.0,1,180,2.0,2.0,203,40,0,0,0,0,0.0,0.0,0,138887
1236,36.0,2628,7,5,2003,106.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,764,764,5,764,862,0,1626,0,0,2,1,4,6,8,0,,3.0,2003.0,2,474,3.0,3.0,0,27,0,0,0,0,0.0,0.0,0,175500
1237,41.0,12393,7,5,2004,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,847,847,5,847,1101,0,1948,0,0,2,1,4,8,8,1,4.0,3.0,2004.0,2,434,3.0,3.0,100,48,0,0,0,0,0.0,0.0,0,195000
1238,63.0,13072,6,5,2005,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1141,1141,5,1141,0,0,1141,0,0,1,1,3,6,8,0,,1.0,2005.0,2,484,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,142500
1239,64.0,9037,8,5,2006,32.0,4,3,4.0,3.0,3.0,6.0,428,1.0,0,1048,1476,5,1484,0,0,1484,0,0,2,0,5,6,8,1,4.0,,2006.0,2,472,3.0,3.0,120,33,0,0,0,0,0.0,0.0,0,265900
1240,65.0,8158,7,5,2003,252.0,4,3,4.0,3.0,1.0,6.0,550,1.0,0,334,884,5,884,884,0,1768,1,0,2,1,4,8,8,0,,,2003.0,2,543,3.0,3.0,0,63,0,0,0,0,0.0,0.0,0,224900
1241,83.0,9849,7,6,2007,0.0,4,3,4.0,3.0,3.0,1.0,0,1.0,0,1689,1689,5,1689,0,0,1689,0,0,2,0,4,7,8,0,,,2007.0,3,954,3.0,3.0,0,56,0,0,0,0,0.0,0.0,0,248328
1242,85.0,10625,7,6,1974,81.0,3,3,4.0,3.0,4.0,6.0,885,2.0,168,0,1053,3,1173,0,0,1173,1,0,2,0,4,6,8,2,3.0,,1974.0,2,528,3.0,3.0,0,120,0,0,0,0,3.0,3.0,0,170000
1243,107.0,13891,10,5,2006,,5,3,5.0,4.0,4.0,6.0,1386,1.0,0,690,2076,5,2076,0,0,2076,1,0,2,1,5,7,8,1,4.0,,2006.0,3,850,3.0,3.0,216,229,0,0,0,0,0.0,0.0,0,465000
1244,,11435,8,7,1929,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,792,792,2,792,725,0,1517,0,0,1,0,4,7,8,2,4.0,1.0,1931.0,2,400,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,230000
1245,78.0,12090,6,7,1984,74.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,585,585,5,1140,728,0,1868,0,0,3,1,3,7,8,1,3.0,3.0,1984.0,2,477,3.0,3.0,268,112,0,0,147,0,0.0,0.0,0,178000
1246,65.0,8125,7,5,2005,0.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,756,756,5,756,797,0,1553,0,0,2,1,4,6,8,0,,,2005.0,2,615,3.0,3.0,0,45,0,0,0,0,0.0,0.0,0,186500
1247,,12328,6,5,1976,335.0,3,3,3.0,3.0,3.0,6.0,539,1.0,0,473,1012,3,1034,0,0,1034,1,0,1,0,3,6,8,0,,,1976.0,3,888,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,169900
1248,60.0,9600,6,5,1917,0.0,3,3,4.0,3.0,1.0,3.0,319,1.0,0,416,735,2,1134,924,0,2058,0,0,1,1,3,8,8,1,4.0,1.0,1950.0,2,396,2.0,2.0,0,0,259,0,0,0,0.0,0.0,0,129500
1249,60.0,7200,5,7,1950,0.0,3,3,3.0,3.0,1.0,4.0,534,3.0,96,246,876,3,988,0,0,988,0,0,1,0,3,6,8,0,,,1950.0,1,276,3.0,3.0,0,80,0,0,0,0,0.0,0.0,0,119000
1250,93.0,11160,7,5,1968,0.0,4,3,3.0,3.0,1.0,5.0,1065,1.0,0,1045,2110,5,2110,0,0,2110,1,0,2,1,5,8,8,2,3.0,,1968.0,2,522,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,244000
1251,,3136,7,5,2003,163.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1405,1405,5,1405,0,0,1405,0,0,2,0,4,6,8,1,4.0,,2003.0,2,478,3.0,3.0,148,36,0,0,0,0,0.0,0.0,0,171750
1252,62.0,9858,5,6,1968,0.0,3,3,3.0,3.0,1.0,4.0,510,1.0,0,354,864,3,874,0,0,874,1,0,1,0,3,5,8,0,,,1968.0,1,288,3.0,3.0,33,0,0,0,0,0,2.0,2.0,600,130000
1253,,17542,7,7,1974,0.0,4,3,3.0,3.0,4.0,2.0,125,5.0,1031,36,1192,3,1516,651,0,2167,1,0,2,1,4,9,8,2,4.0,,1974.0,2,518,3.0,3.0,220,47,0,0,0,0,3.0,3.0,0,294000
1254,60.0,6931,7,5,2003,92.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,746,746,5,760,896,0,1656,0,0,2,1,4,7,8,1,4.0,3.0,2003.0,2,397,3.0,3.0,178,128,0,0,0,0,0.0,0.0,0,165400
1255,52.0,6240,6,6,1931,0.0,3,3,3.0,2.0,1.0,2.0,425,1.0,0,459,884,3,959,408,0,1367,0,0,1,0,3,6,8,1,4.0,1.0,1978.0,1,560,3.0,3.0,0,0,0,0,120,0,0.0,0.0,0,127500
1256,91.0,14303,8,5,1994,554.0,4,3,4.0,3.0,4.0,6.0,1314,1.0,0,672,1986,5,1987,0,0,1987,1,0,2,0,4,7,8,1,3.0,,1994.0,2,691,3.0,3.0,262,36,0,0,0,0,0.0,0.0,0,301500
1257,56.0,4060,5,8,1922,0.0,3,3,2.0,3.0,1.0,1.0,0,1.0,0,864,864,5,864,0,0,864,0,0,1,0,3,4,8,0,,,,0,0,,,0,96,0,0,0,0,0.0,0.0,0,99900
1258,59.0,9587,7,5,2005,182.0,4,3,4.0,3.0,4.0,6.0,655,1.0,0,201,856,5,1166,0,0,1166,1,0,2,0,4,5,8,0,,,2005.0,2,400,3.0,3.0,212,0,0,0,0,0,0.0,0.0,0,190000
1259,65.0,9750,6,8,1969,0.0,3,3,4.0,3.0,1.0,5.0,602,2.0,438,14,1054,4,1054,0,0,1054,1,0,1,1,3,6,8,0,,,1969.0,2,460,3.0,3.0,180,0,0,0,80,0,0.0,0.0,0,151000
1260,,24682,6,5,1999,0.0,3,3,4.0,3.0,1.0,1.0,0,1.0,0,841,841,5,892,783,0,1675,0,0,2,1,3,7,8,1,3.0,3.0,1999.0,2,502,3.0,3.0,0,103,0,0,0,0,0.0,0.0,0,181000
1261,80.0,9600,5,6,1956,0.0,3,3,3.0,3.0,1.0,3.0,504,1.0,0,546,1050,4,1050,0,0,1050,0,0,1,0,3,5,8,0,,,1956.0,1,338,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,128900
1262,,11250,4,5,1957,0.0,3,3,3.0,3.0,3.0,1.0,0,1.0,0,1104,1104,5,1104,684,0,1788,1,0,1,0,3,8,6,2,3.0,,1957.0,1,304,3.0,3.0,120,0,0,0,0,0,0.0,0.0,0,161500
1263,60.0,13515,6,6,1919,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,764,764,5,1060,764,0,1824,0,0,1,0,3,8,8,1,4.0,1.0,1940.0,2,520,3.0,3.0,0,0,126,0,0,0,4.0,4.0,0,180500
1264,34.0,4060,6,5,1998,0.0,4,3,4.0,3.0,1.0,6.0,266,1.0,0,1139,1405,5,1337,0,0,1337,1,0,2,0,4,5,8,0,,,1998.0,2,511,3.0,3.0,144,68,0,0,0,0,0.0,0.0,0,181000
1265,35.0,3735,7,5,1999,218.0,4,3,4.0,3.0,1.0,6.0,450,1.0,0,241,691,5,713,739,0,1452,1,0,2,1,4,6,8,0,,1.0,1999.0,2,506,3.0,3.0,0,34,0,0,0,0,0.0,0.0,0,183900
1266,60.0,10120,7,4,1910,0.0,2,3,3.0,3.0,1.0,1.0,0,1.0,0,925,925,3,964,925,0,1889,0,0,1,1,3,9,8,1,4.0,1.0,1960.0,1,308,3.0,3.0,0,0,264,0,0,0,3.0,3.0,0,122000
1267,89.0,13214,9,5,2008,0.0,5,3,5.0,3.0,4.0,1.0,0,1.0,0,2002,2002,5,2018,0,0,2018,0,0,2,0,5,10,8,1,4.0,,2009.0,3,746,3.0,3.0,144,76,0,0,0,0,0.0,0.0,0,378500
1268,,14100,8,9,1935,632.0,3,4,3.0,3.0,2.0,3.0,192,1.0,0,536,728,5,1968,1479,0,3447,0,0,3,1,4,11,8,2,4.0,3.0,1982.0,3,1014,3.0,3.0,314,12,0,0,0,0,2.0,2.0,0,381000
1269,78.0,11344,5,5,1958,180.0,3,3,3.0,3.0,1.0,4.0,460,1.0,0,414,874,3,874,650,0,1524,0,0,1,1,3,7,8,0,,,1958.0,1,315,3.0,3.0,0,0,0,0,0,0,2.0,2.0,0,144000
1270,,23595,7,6,1979,0.0,4,3,4.0,3.0,4.0,6.0,1258,1.0,0,74,1332,3,1332,192,0,1524,2,0,0,1,4,4,8,1,3.0,,1979.0,2,586,3.0,3.0,268,0,0,0,0,0,0.0,0.0,0,260000
1271,,9156,6,7,1968,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,1489,1489,4,1489,0,0,1489,0,0,2,0,4,7,8,1,4.0,,1968.0,2,462,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,185750
1272,,13526,5,6,1965,114.0,3,3,3.0,3.0,1.0,4.0,560,2.0,375,0,935,3,935,0,0,935,1,0,1,0,3,5,8,0,,,1965.0,1,288,3.0,3.0,180,0,0,0,0,0,3.0,3.0,0,137000
1273,124.0,11512,6,7,1959,84.0,3,3,3.0,3.0,3.0,5.0,719,1.0,0,300,1019,4,1357,0,0,1357,1,0,1,0,5,5,8,1,4.0,4.0,1959.0,1,312,3.0,3.0,0,0,0,0,163,0,4.0,4.0,0,177000
1274,53.0,5362,5,6,1910,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,661,661,5,661,589,0,1250,0,0,2,0,3,8,8,1,4.0,1.0,1985.0,2,552,3.0,3.0,242,0,81,0,0,0,0.0,0.0,0,139000
1275,95.0,11345,5,5,1948,567.0,3,3,3.0,3.0,1.0,3.0,220,1.0,0,708,928,4,928,992,0,1920,0,0,2,0,3,10,8,0,,1.0,1948.0,2,400,3.0,2.0,0,0,0,0,0,0,0.0,0.0,0,137000
1276,,12936,6,6,1972,0.0,3,3,3.0,4.0,1.0,4.0,593,1.0,0,130,723,3,735,660,0,1395,0,1,1,1,3,6,8,1,3.0,,1972.0,2,497,3.0,3.0,294,116,0,0,0,0,0.0,0.0,0,162000
1277,,17871,6,5,1967,359.0,3,3,4.0,3.0,3.0,5.0,528,1.0,0,1152,1680,2,1724,0,0,1724,1,0,1,1,3,7,8,1,4.0,,1967.0,2,480,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,197900
1278,75.0,9473,8,5,2002,,4,3,4.0,3.0,1.0,6.0,804,1.0,0,324,1128,5,1128,903,0,2031,1,0,2,1,4,7,8,1,4.0,,2002.0,2,577,3.0,3.0,0,211,0,0,0,0,0.0,0.0,0,237000
1279,60.0,7500,4,4,1920,0.0,3,4,3.0,3.0,1.0,1.0,0,1.0,0,698,698,3,698,430,0,1128,0,0,1,0,3,6,8,0,,1.0,1980.0,2,528,3.0,3.0,30,0,164,0,0,0,0.0,0.0,0,68400
1280,67.0,9808,7,5,2002,110.0,4,3,4.0,3.0,1.0,6.0,788,1.0,0,785,1573,5,1573,0,0,1573,1,0,2,0,4,6,8,0,,,2002.0,2,544,3.0,3.0,0,72,0,0,0,0,0.0,0.0,0,227000
1281,50.0,8049,7,5,1990,54.0,3,3,4.0,3.0,1.0,5.0,1053,1.0,0,256,1309,3,1339,0,0,1339,1,0,2,0,3,6,8,1,3.0,,1990.0,2,484,4.0,4.0,0,58,0,0,90,0,0.0,0.0,0,180000
1282,61.0,8800,5,7,1977,0.0,3,3,4.0,3.0,2.0,2.0,532,3.0,144,364,1040,3,1040,0,0,1040,0,0,2,0,4,5,8,0,,1.0,1977.0,2,484,3.0,3.0,0,0,0,0,288,0,0.0,0.0,0,150500
1283,94.0,9400,6,5,1971,0.0,3,3,3.0,3.0,3.0,1.0,0,1.0,0,912,912,3,912,912,0,1824,0,0,2,2,3,8,8,0,,,,0,0,,,128,0,0,0,0,0,0.0,0.0,0,139000
1284,50.0,9638,6,7,1919,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,804,804,5,1699,748,0,2447,0,0,2,0,4,10,6,1,4.0,1.0,1969.0,1,336,3.0,3.0,272,0,42,0,116,0,0.0,0.0,0,169000
1285,50.0,6000,6,6,1939,0.0,3,2,3.0,3.0,1.0,1.0,0,1.0,0,780,780,5,825,587,0,1412,0,0,1,0,3,6,8,1,4.0,1.0,1939.0,1,280,3.0,3.0,45,0,0,0,0,0,0.0,0.0,0,132500
1286,,9790,6,5,1963,451.0,3,3,3.0,3.0,1.0,5.0,569,3.0,81,678,1328,3,1328,0,0,1328,1,0,1,1,3,6,8,2,4.0,,1963.0,2,528,3.0,3.0,0,26,0,0,0,0,0.0,0.0,0,143000
1287,,36500,5,5,1964,621.0,3,4,3.0,3.0,3.0,3.0,812,1.0,0,812,1624,2,1582,0,0,1582,0,1,2,0,3,7,8,0,,,1964.0,2,390,3.0,3.0,168,198,0,0,0,0,0.0,0.0,0,190000
1288,40.0,5664,8,5,2000,0.0,4,3,4.0,3.0,1.0,6.0,1158,1.0,0,343,1501,5,1659,0,0,1659,1,0,2,0,5,5,8,1,5.0,,2000.0,2,499,3.0,3.0,212,59,0,0,0,0,0.0,0.0,0,278000
1289,86.0,11065,8,5,2006,788.0,4,3,4.0,3.0,2.0,1.0,0,1.0,0,1085,1085,5,1120,850,0,1970,0,0,2,1,5,8,8,1,4.0,3.0,2006.0,3,753,3.0,3.0,177,74,0,0,0,0,0.0,0.0,0,281000
1290,,14112,5,7,1964,86.0,3,3,3.0,3.0,3.0,6.0,1014,1.0,0,138,1152,3,1152,0,0,1152,1,0,1,0,3,6,8,1,4.0,,1964.0,2,484,3.0,3.0,227,0,0,0,0,0,0.0,0.0,0,180500
1291,21.0,1680,5,7,1972,268.0,3,3,3.0,3.0,1.0,5.0,231,1.0,0,399,630,3,630,672,0,1302,0,0,2,1,3,6,8,0,,1.0,1972.0,1,264,3.0,3.0,185,0,0,0,0,0,0.0,0.0,0,119500
1292,60.0,6600,5,4,1892,0.0,3,3,3.0,3.0,1.0,1.0,0,1.0,0,994,994,3,1378,994,0,2372,0,0,2,0,3,11,6,0,,,1985.0,1,432,3.0,3.0,0,287,0,0,0,0,0.0,0.0,0,107500
1293,78.0,10140,7,5,1976,0.0,3,3,4.0,3.0,1.0,6.0,194,1.0,0,638,832,3,832,832,0,1664,0,0,2,1,3,8,8,1,3.0,,1976.0,2,528,3.0,3.0,0,28,0,0,259,0,2.0,2.0,0,162900
1294,60.0,8172,5,7,1955,0.0,3,3,3.0,3.0,1.0,3.0,167,1.0,0,697,864,3,864,0,0,864,1,0,1,0,3,5,8,0,,1.0,1957.0,2,572,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,115000
1295,70.0,8400,5,5,1968,168.0,3,3,3.0,3.0,3.0,4.0,1016,1.0,0,36,1052,4,1052,0,0,1052,1,0,1,1,3,5,8,0,,,1968.0,1,288,3.0,3.0,356,0,0,0,0,0,2.0,2.0,0,138500
1296,80.0,8700,5,6,1963,148.0,3,4,3.0,3.0,2.0,5.0,776,1.0,0,344,1120,4,1128,0,0,1128,1,0,2,0,3,6,8,0,,,1963.0,2,525,3.0,3.0,192,20,123,0,0,0,3.0,3.0,0,155000
1297,35.0,3675,6,5,2005,82.0,3,3,4.0,3.0,4.0,6.0,547,1.0,0,0,547,4,1072,0,0,1072,1,0,2,0,3,5,8,0,,4.0,2005.0,2,525,3.0,3.0,0,44,0,0,0,0,0.0,0.0,0,140000
1298,313.0,63887,10,5,2008,796.0,5,3,5.0,3.0,4.0,6.0,5644,1.0,0,466,6110,5,4692,950,0,5642,2,0,2,1,5,12,8,3,4.0,,2008.0,2,1418,3.0,3.0,214,292,0,0,0,480,0.0,0.0,0,160000
1299,75.0,7500,5,7,1959,0.0,3,3,3.0,3.0,1.0,2.0,340,3.0,906,0,1246,5,1246,0,0,1246,1,0,1,1,4,6,8,0,,,1959.0,1,305,3.0,3.0,218,0,0,0,0,0,4.0,4.0,0,154000
1300,,10762,7,5,1999,344.0,4,3,4.0,3.0,1.0,6.0,694,1.0,0,284,978,5,1005,978,0,1983,0,0,2,1,4,9,8,1,3.0,,1999.0,2,490,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,225000
1301,,7500,6,7,1942,0.0,3,3,3.0,3.0,1.0,4.0,547,1.0,0,224,771,2,753,741,0,1494,0,0,1,0,4,7,8,2,4.0,,1942.0,1,213,3.0,3.0,0,0,0,0,224,0,0.0,0.0,0,177500
1302,92.0,10120,8,5,1994,391.0,4,3,4.0,3.0,1.0,6.0,740,1.0,0,425,1165,5,1203,1323,0,2526,1,0,2,1,4,8,8,1,3.0,,1994.0,3,844,3.0,3.0,309,78,0,0,0,0,0.0,0.0,0,290000
1303,73.0,8688,7,5,2005,228.0,4,3,4.0,3.0,3.0,1.0,0,1.0,0,1616,1616,5,1616,0,0,1616,0,0,2,0,4,7,8,0,,,2005.0,3,834,3.0,3.0,208,59,0,0,0,0,0.0,0.0,0,232000
1304,32.0,3363,7,5,2004,117.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,976,976,5,976,732,0,1708,0,0,2,0,4,7,4,0,,1.0,2004.0,2,380,3.0,3.0,0,40,0,0,0,0,0.0,0.0,0,130000
1305,108.0,13173,9,5,2006,300.0,4,3,5.0,3.0,1.0,6.0,1572,1.0,0,80,1652,5,1652,0,0,1652,1,0,2,0,5,6,8,2,5.0,,2006.0,2,840,3.0,3.0,404,102,0,0,0,0,0.0,0.0,0,325000
1306,48.0,6955,7,5,2005,94.0,4,3,4.0,3.0,1.0,1.0,0,1.0,0,1368,1368,5,1368,0,0,1368,0,0,2,0,4,6,8,1,4.0,,2005.0,2,474,3.0,3.0,132,35,0,0,0,0,0.0,0.0,0,202500
1307,60.0,8072,5,5,1994,0.0,3,4,4.0,4.0,1.0,5.0,746,1.0,0,244,990,5,990,0,0,990,1,0,1,0,3,5,8,0,,1.0,2000.0,2,480,3.0,3.0,0,64,0,0,0,0,0.0,0.0,0,138000
1308,100.0,12000,5,7,1948,0.0,3,3,3.0,3.0,1.0,6.0,144,5.0,608,172,924,5,1122,0,0,1122,1,0,1,0,4,6,8,0,,,1948.0,2,528,3.0,3.0,0,36,0,0,0,0,2.0,2.0,0,147000
