,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,Income_Above_or_Below_50K
42235,30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,0
42236,24,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male,40,0
42237,32,Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,50,0
42238,30,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,40,0
42239,57,State-gov,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Female,50,0
42240,56,Private,7th-8th,4,Never-married,Adm-clerical,Not-in-family,White,Male,40,0
42241,27,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Female,37,0
42242,38,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0
42243,19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,40,0
42244,61,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,1
42245,49,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,40,0
42246,28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,38,0
42247,50,Self-emp-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,1
42248,43,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,84,1
42249,34,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,48,0
42250,28,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
42251,31,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
42252,55,Private,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,44,0
42253,26,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,45,1
42254,51,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,1
42255,35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
42256,42,Private,Assoc-acdm,12,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,31,0
42258,31,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,30,0
42259,22,Local-gov,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,20,0
42260,67,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,60,0
42262,63,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,24,0
42263,31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
42264,17,Private,11th,7,Never-married,Prof-specialty,Own-child,White,Male,40,0
42265,41,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,0
42266,53,Local-gov,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,38,0
42267,44,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,99,0
42268,24,Private,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,40,0
42269,35,Private,Assoc-voc,11,Divorced,Tech-support,Own-child,White,Male,35,0
42270,61,Private,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,40,1
42271,31,Private,Assoc-acdm,12,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,40,0
42272,44,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,1
42273,56,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,36,1
42274,66,Private,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,40,0
42275,45,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,0
42276,69,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1
42277,64,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
42278,38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,36,1
42279,43,Local-gov,Some-college,10,Separated,Craft-repair,Not-in-family,Black,Male,40,0
42280,37,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,49,0
42281,19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,16,0
42282,59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
42283,50,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0
42284,33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
42285,56,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,45,1
42286,28,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,40,0
42287,27,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,34,0
42289,34,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,0
42290,19,Private,11th,7,Never-married,Sales,Own-child,White,Male,30,0
42291,68,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
42292,28,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,1
42294,22,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,40,0
42295,58,Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,40,0
42296,31,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,25,0
42297,17,Local-gov,11th,7,Never-married,Protective-serv,Own-child,White,Male,30,0
42298,25,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,50,1
42299,23,Private,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,23,0
42300,25,Private,12th,8,Never-married,Other-service,Other-relative,White,Male,40,0
42301,47,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,0
42302,39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,60,1
42303,44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
42304,46,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
42305,38,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,35,0
42306,23,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,30,0
42307,34,Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,35,0
42308,33,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,1
42309,38,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,20,0
42310,52,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
42311,50,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,33,0
42312,38,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,45,1
42313,35,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,40,0
42314,67,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,1
42315,60,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
42316,44,Private,HS-grad,9,Never-married,Sales,Other-relative,White,Female,15,0
42317,38,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Own-child,White,Male,50,0
42318,29,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
42319,65,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
42320,33,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,40,0
42322,18,Private,11th,7,Never-married,Sales,Own-child,White,Female,30,0
42323,43,Private,Prof-school,15,Divorced,Exec-managerial,Not-in-family,White,Male,40,0
42324,42,Private,Assoc-voc,11,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,40,0
42325,42,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0
42326,32,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,30,0
42327,36,Private,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,40,0
42328,41,State-gov,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,1
42329,30,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,40,0
42330,21,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,35,0
42331,33,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,1
42333,19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,25,0
42334,35,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,40,0
42335,43,Private,HS-grad,9,Divorced,Tech-support,Unmarried,Black,Female,35,0
42336,45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,24,0
42337,25,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Male,50,0
42338,39,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
42339,26,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,0
42340,60,Private,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,10,0
42341,52,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,1
42342,22,Private,12th,8,Never-married,Transport-moving,Unmarried,White,Male,30,0
42343,23,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,40,0
42344,46,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,40,0
42345,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,30,0
42346,39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
42347,38,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
42348,56,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,25,0
42349,55,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,0
42350,40,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,1
42351,23,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,0
42352,39,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,40,0
42353,24,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,30,0
42354,51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,1
42355,47,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1
42356,25,Self-emp-not-inc,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,50,0
42357,34,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,1
42358,18,Private,11th,7,Never-married,Sales,Own-child,Black,Female,20,0
42359,19,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,28,0
42360,32,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,40,0
42361,49,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,1
42363,43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,55,0
42364,71,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1
42365,59,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,40,0
42366,32,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,1
42367,25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,0
42368,32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
42369,17,Private,11th,7,Never-married,Handlers-cleaners,Not-in-family,Black,Female,15,0
42370,57,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,1
42371,17,Self-emp-not-inc,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,15,0
42372,27,Private,Bachelors,13,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,40,0
42373,41,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,0
42375,19,Private,11th,7,Never-married,Sales,Not-in-family,White,Female,25,0
42376,41,Private,5th-6th,3,Divorced,Other-service,Unmarried,White,Female,40,0
42377,39,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,50,1
42378,30,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,0
42379,37,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,1
42380,18,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Female,15,0
42381,40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,45,1
42382,38,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,60,1
42383,24,Private,HS-grad,9,Never-married,Sales,Other-relative,White,Male,40,0
42384,33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0
42385,48,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0
42386,51,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,1
42387,48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
42388,43,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,45,0
42389,34,Private,Prof-school,15,Never-married,Exec-managerial,Own-child,White,Male,50,0
42390,41,Private,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Male,30,0
42391,51,Self-emp-inc,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,60,1
42392,25,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,0
42393,20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,50,0
42394,61,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,0
42395,35,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,70,0
42396,42,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,40,0
42397,26,Local-gov,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,16,0
42398,46,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,50,0
42399,39,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,1
42401,29,Private,Some-college,10,Never-married,Sales,Own-child,Black,Male,80,0
42402,39,Private,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,White,Male,40,1
42403,47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
42404,40,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,1
42405,43,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
42406,32,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,0
42407,31,Private,10th,6,Divorced,Sales,Other-relative,White,Female,40,0
42409,44,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1
42410,46,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,40,1
42411,53,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
42412,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0
42413,41,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
42414,35,Private,HS-grad,9,Widowed,Other-service,Unmarried,Black,Male,40,0
42415,48,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,45,0
42416,28,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,0
42417,44,Private,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,32,0
42419,51,Local-gov,Prof-school,15,Widowed,Prof-specialty,Not-in-family,White,Female,40,0
42420,28,Private,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,50,0
42421,36,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,60,0
42422,28,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,35,0
42423,21,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,40,0
42425,36,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
42427,31,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,43,0
42428,44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,0
42429,49,Local-gov,11th,7,Divorced,Handlers-cleaners,Unmarried,White,Male,40,0
42430,40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0
42431,64,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,1
42432,54,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1
42433,27,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,55,0
42434,18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,20,0
42435,68,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,Black,Male,44,0
42436,64,Private,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Male,80,1
42437,36,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,40,0
42438,21,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,24,0
42439,22,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,30,0
42440,61,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,0
42441,24,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,10,0
42442,49,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1
42443,25,Private,Some-college,10,Separated,Priv-house-serv,Other-relative,White,Female,30,0
42445,29,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,45,0
42446,22,Private,HS-grad,9,Never-married,Sales,Own-child,Black,Female,40,0
42447,57,Federal-gov,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,40,0
42448,41,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,0
42449,29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1
42450,20,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,35,0
42451,47,Private,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,45,1
42452,22,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,55,0
42453,59,Self-emp-inc,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Male,50,1
42454,42,State-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,40,1
42455,64,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,35,0
42456,29,Federal-gov,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Black,Male,40,0
42457,25,State-gov,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,20,0
42458,62,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,0
